taxonomy_id	name	rank	lineage	SRR13439799_diamond.diamond	SRR13439802_diamond.diamond	SRR13439790_diamond.diamond	SRR13439813_diamond.diamond
252514	Microbulbifer thermotolerans	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Microbulbiferaceae;Microbulbifer;Microbulbifer thermotolerans	0	0	0	1
137583	Thalassomonas	genus	Bacteria;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Colwelliaceae;Thalassomonas	0	0	0	2
675281	Aquibium microcysteis	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Aquibium;Aquibium microcysteis	0	0	0	1
2495430	Curtobacterium sp. Csp2	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Curtobacterium;Curtobacterium sp. Csp2	0	0	0	1
540747	Roseovarius indicus	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Roseovarius;Roseovarius indicus	0	0	0	1
2633235	unclassified Methylibium	no rank	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Sphaerotilaceae;Methylibium	0	0	0	1
1335048	Frigidibacter mobilis	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Frigidibacter;Frigidibacter mobilis	0	0	0	2
141349	Mycobacterium lentiflavum	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycobacterium;Mycobacterium simiae complex;Mycobacterium lentiflavum	0	0	0	2
2562174	Klebsiella phage vB_KpnM_IME346	species	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Jedunavirus;Klebsiella phage vB_KpnM_IME346	0	0	0	1
2816950	Ottowia testudinis	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Ottowia;Ottowia testudinis	0	0	0	1
92945	Ketogulonicigenium vulgare	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Ketogulonicigenium;Ketogulonicigenium vulgare	0	0	0	2
2054316	Thalassotalea atypica	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Alteromonadales;Colwelliaceae;Thalassotalea;Thalassotalea atypica	0	0	0	1
2034	Curtobacterium	genus	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Curtobacterium	0	0	0	1
1085	Rhodospirillum rubrum	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;Rhodospirillum;Rhodospirillum rubrum	0	0	0	1
2560680	Otagovirus Psa374	species	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Otagovirus;Otagovirus Psa374	0	0	0	1
107401	Tenacibaculum maritimum	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Tenacibaculum;Tenacibaculum maritimum	0	0	0	1
2895484	Pseudomonas sp. B21-035	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. B21-035	0	0	0	1
2972775	Neisseria sp. Marseille-Q5346	species	Bacteria;Pseudomonadota;Betaproteobacteria;Neisseriales;Neisseriaceae;Neisseria;Neisseria sp. Marseille-Q5346	0	0	0	2
2220095	Cryobacterium soli	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Cryobacterium;Cryobacterium soli	0	0	0	1
3025315	Erythrobacter sp. BLCC-B19	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae;Erythrobacter;Erythrobacter sp. BLCC-B19	0	0	0	1
2982615	Polynucleobacter sp. KF022	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Polynucleobacter;Polynucleobacter sp. KF022	0	0	0	2
1176646	Sphingomonas daechungensis	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae;Sphingomonas;Sphingomonas daechungensis	0	0	0	3
2894081	Nocardioides okcheonensis	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Propionibacteriales;Nocardioidaceae;Nocardioides;Nocardioides okcheonensis	0	0	0	1
2744522	Mesorhizobium sp. L-8-3	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium sp. L-8-3	0	0	0	1
2692134	Spirosoma aureum	species	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Cytophagaceae;Spirosoma;Spirosoma aureum	0	0	0	2
1481672	Trichocoleus desertorum	species	Bacteria;Terrabacteria group;Cyanobacteriota;Cyanophyceae;Leptolyngbyales;Trichocoleusaceae;Trichocoleus;Trichocoleus desertorum	0	0	0	2
169430	Paraburkholderia hospita	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Paraburkholderia;Paraburkholderia hospita	0	0	0	1
1792307	Bosea sp. PAMC 26642	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Boseaceae;Bosea;Bosea sp. PAMC 26642	0	0	0	1
980251	Mariniblastus fucicola	species	Bacteria;PVC group;Planctomycetota;Planctomycetia;Pirellulales;Pirellulaceae;Mariniblastus;Mariniblastus fucicola	0	0	0	2
3040935	Acidisoma cladoniae	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidisoma;Acidisoma cladoniae	0	0	0	2
1552759	Mycolicibacterium grossiae	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium grossiae	0	0	0	2
2576902	Nostoc sp. C052	species	Bacteria;Terrabacteria group;Cyanobacteriota;Cyanophyceae;Nostocales;Nostocaceae;Nostoc;Nostoc sp. C052	0	0	0	4
2853257	Comamonas sp. Y33R10-2	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Comamonas;Comamonas sp. Y33R10-2	0	0	0	2
1335757	Spiribacter curvatus	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Spiribacter;Spiribacter curvatus	0	0	0	1
1798224	Jiangella sp. DSM 45060	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Jiangellales;Jiangellaceae;Jiangella;Jiangella sp. DSM 45060	0	0	0	1
2986834	Flavobacterium sp. N2820	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Flavobacterium;Flavobacterium sp. N2820	0	0	0	1
2041212	Klebsiella phage vB_KpnM_KpV79	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Jedunavirus;Jedunavirus KpV52	0	0	0	1
245876	Nitratireductor	genus	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Nitratireductor	0	0	0	2
1094342	Alloalcanivorax xenomutans	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae;Alloalcanivorax;Alloalcanivorax xenomutans	0	0	0	1
86265	Pseudomonas thivervalensis	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas thivervalensis	0	0	0	2
204429	Chlamydiia	class	Bacteria;PVC group;Chlamydiota;Chlamydiia	0	0	0	2
2638441	unclassified Phyllobacterium	no rank	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Phyllobacterium	0	0	0	2
702114	Methylomonas koyamae	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Methylococcales;Methylococcaceae;Methylomonas;Methylomonas koyamae	0	0	0	1
3036300	Anaerococcus sp. Marseille-Q7828	species	Bacteria;Terrabacteria group;Bacillota;Tissierellia;Tissierellales;Peptoniphilaceae;Anaerococcus;Anaerococcus sp. Marseille-Q7828	0	0	0	1
2913975	Xanthomonas phage Xop411	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Xipdecavirus;Xipdecavirus Xop411	0	0	0	1
278153	Mesorhizobium sp. WSM1497	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium sp. WSM1497	0	0	0	2
3047542	Myroides sp. mNGS23_01	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Myroides;Myroides sp. mNGS23_01	0	0	0	1
2587814	Serratia phage Moabite	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Moabitevirus;Moabitevirus moabite	0	0	0	1
37331	Pseudonocardia petroleophila	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Pseudonocardiales;Pseudonocardiaceae;Pseudonocardia;Pseudonocardia petroleophila	0	0	0	1
72276	Ectothiorhodospiraceae	family	Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae	0	0	0	1
2911539	Luteibacter aegosomatissinici	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Rhodanobacteraceae;Luteibacter;Luteibacter aegosomatissinici	0	0	0	1
2697569	Pseudarthrobacter psychrotolerans	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Pseudarthrobacter;Pseudarthrobacter psychrotolerans	0	0	0	1
2599307	Stenotrophomonas sp. SBJS02	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Stenotrophomonas;Stenotrophomonas sp. SBJS02	0	0	0	1
659350	Paracoccus stylophorae	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Paracoccus;Paracoccus stylophorae	0	0	0	1
1751286	Nostoc sp. NIES-3756	species	Bacteria;Terrabacteria group;Cyanobacteriota;Cyanophyceae;Nostocales;Nostocaceae;Nostoc;Nostoc sp. NIES-3756	0	0	0	1
2778876	Methyloradius palustris	species	Bacteria;Pseudomonadota;Betaproteobacteria;Nitrosomonadales;Methylophilaceae;Methyloradius;Methyloradius palustris	0	0	0	1
2666185	Spiribacter sp. 2438	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae;Spiribacter;Spiribacter sp. 2438	0	0	0	1
70411	Frateuria	genus	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Rhodanobacteraceae;Frateuria	0	0	0	1
1881016	Achromobacter sp. MFA1 R4	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Achromobacter;Achromobacter sp. MFA1 R4	0	0	0	2
1399115	Exiguobacterium sp. MH3	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Exiguobacterium;Exiguobacterium sp. MH3	0	0	0	2
28187	Acetohalobium arabaticum	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Halanaerobiales;Halobacteroidaceae;Acetohalobium;Acetohalobium arabaticum	0	0	0	2
2653858	Desulfopila sp. IMCC35008	species	Bacteria;Thermodesulfobacteriota;Desulfobulbia;Desulfobulbales;Desulfocapsaceae;Desulfopila;Desulfopila sp. IMCC35008	0	0	0	4
2862869	Horticoccus luteus	species	Bacteria;PVC group;Verrucomicrobiota;Opitutia;Opitutales;Opitutaceae;Horticoccus;Horticoccus luteus	0	0	0	1
2059879	Vibrio phage VEN	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae;Colwellvirinae;Trungvirus;Trungvirus VEN	0	0	0	2
1184720	Rhizobium anhuiense	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium;Rhizobium anhuiense	0	0	0	1
3032282	Cupriavidus sp. WKF15	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Cupriavidus;Cupriavidus sp. WKF15	0	0	0	2
33923	Mycoplasmopsis felis	species	Bacteria;Terrabacteria group;Mycoplasmatota;Mycoplasmoidales;Metamycoplasmataceae;Mycoplasmopsis;Mycoplasmopsis felis	0	0	0	1
2761109	Providencia phage vB_PreS-PibeRecoleta	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Casjensviridae;Redjacvirus;Redjacvirus piberecoleta	0	0	0	1
2796146	Candidatus Nitrosacidococcus	genus	Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Chromatiaceae;Candidatus Nitrosacidococcus	0	0	0	1
36814	Mycolicibacterium rhodesiae	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium rhodesiae	0	0	0	3
1891926	Fuerstiella marisgermanici	species	Bacteria;PVC group;Planctomycetota;Planctomycetia;Planctomycetales;Planctomycetaceae;Fuerstiella;Fuerstiella marisgermanici	0	0	0	2
1896164	Luteimonas sp. JM171	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Luteimonas;Luteimonas sp. JM171	0	0	0	2
2591109	Casimicrobium huifangae	species	Bacteria;Pseudomonadota;Betaproteobacteria;Casimicrobiaceae;Casimicrobium;Casimicrobium huifangae	0	0	0	1
1127518	Vibrio phage vB_VchM-138	species	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Vibrio phage vB_VchM-138	0	0	0	1
2979324	Paenarthrobacter sp. JL.01a	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Paenarthrobacter;Paenarthrobacter sp. JL.01a	0	0	0	2
74313	Brevundimonas subvibrioides	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas subvibrioides	0	0	0	2
2895483	Pseudomonas sp. B21-032	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. B21-032	0	0	0	1
2811422	Pseudomonas sp. PDNC002	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. PDNC002	0	0	0	1
193	Azospirillum lipoferum	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodospirillales;Azospirillaceae;Azospirillum;Azospirillum lipoferum	0	0	0	2
1096	Chlorobium phaeobacteroides	species	Bacteria;FCB group;Chlorobiota;Chlorobiia;Chlorobiales;Chlorobiaceae;Chlorobium;Chlorobium phaeobacteroides	0	0	0	4
2880934	Mesorhizobium sp. PAMC28654	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium sp. PAMC28654	0	0	0	1
147645	Paracoccus yeei	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Paracoccaceae;Paracoccus;Paracoccus yeei	0	0	0	1
2593653	Kaustia mangrovi	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Parvibaculaceae;Kaustia;Kaustia mangrovi	0	0	0	1
3024400	Gimibacter soli	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Kordiimonadales;Temperatibacteraceae;Gimibacter;Gimibacter soli	0	0	0	2
2638618	unclassified Actinotalea	no rank	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Cellulomonadaceae;Actinotalea	0	0	0	2
1795	Mycolicibacterium neoaurum	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Mycolicibacterium;Mycolicibacterium neoaurum	0	0	0	2
85012	Streptosporangiales	order	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Streptosporangiales	0	0	0	2
2639426	unclassified Paeniglutamicibacter	no rank	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Paeniglutamicibacter	0	0	0	2
254245	Aquicella	genus	Bacteria;Pseudomonadota;Gammaproteobacteria;Legionellales;Coxiellaceae;Aquicella	0	0	0	1
3025190	Nostoc sp. UHCC 0926	species	Bacteria;Terrabacteria group;Cyanobacteriota;Cyanophyceae;Nostocales;Nostocaceae;Nostoc;Nostoc sp. UHCC 0926	0	0	0	1
1888915	Polaribacter haliotis	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Polaribacter;Polaribacter haliotis	0	0	0	1
114707	uncultured Pseudomonas sp.	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;uncultured Pseudomonas sp.	0	0	0	1
1391223	Escherichia phage vB_EcoP_PhAPEC7	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Schitoviridae;Enquatrovirinae;Gamaleyavirus;Gamaleyavirus APEC7	0	0	0	2
1935204	Arcobacter porcinus	species	Bacteria;Campylobacterota;Epsilonproteobacteria;Campylobacterales;Arcobacteraceae;Arcobacter;Arcobacter porcinus	0	0	0	1
2607656	Hymenobacter busanensis	species	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Hymenobacteraceae;Hymenobacter;Hymenobacter busanensis	0	0	0	1
1921087	Mariprofundus ferrinatatus	species	Bacteria;Pseudomonadota;Zetaproteobacteria;Mariprofundales;Mariprofundaceae;Mariprofundus;Mariprofundus ferrinatatus	0	0	0	1
1585976	Bergeyella cardium	species	Bacteria;FCB group;Bacteroidota;Flavobacteriia;Flavobacteriales;Weeksellaceae;Bergeyella;Bergeyella cardium	0	0	0	1
2578107	Arthrobacter sp. KBS0702	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter sp. KBS0702	0	0	0	1
44250	Paenibacillus alvei	species	Bacteria;Terrabacteria group;Bacillota;Bacilli;Bacillales;Paenibacillaceae;Paenibacillus;Paenibacillus alvei	0	0	0	2
588	Providencia stuartii	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Morganellaceae;Providencia;Providencia stuartii	0	0	0	2
574697	Butyricimonas	genus	Bacteria;FCB group;Bacteroidota;Bacteroidia;Bacteroidales;Odoribacteraceae;Butyricimonas	0	0	0	1
141948	Thermomonas	genus	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Thermomonas	0	0	0	2
2800818	Brevundimonas vitisensis	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;Brevundimonas vitisensis	0	0	0	1
546367	Hafnia paralvei	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Hafniaceae;Hafnia;Hafnia paralvei	0	0	0	2
2714923	Acidovorax sp. HDW3	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Comamonadaceae;Acidovorax;Acidovorax sp. HDW3	0	0	0	1
1565	Desulfotomaculum nigrificans	species	Bacteria;Terrabacteria group;Bacillota;Clostridia;Eubacteriales;Desulfotomaculaceae;Desulfotomaculum;Desulfotomaculum nigrificans	0	0	0	1
2795779	Rosistilla	genus	Bacteria;PVC group;Planctomycetota;Planctomycetia;Pirellulales;Pirellulaceae;Rosistilla	0	0	0	1
1811807	Sulfuriflexus mobilis	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Chromatiales;Granulosicoccaceae;Sulfuriflexus;Sulfuriflexus mobilis	0	0	0	1
2861283	Massilia sp. PAMC28688	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Oxalobacteraceae;Massilia;Massilia sp. PAMC28688	0	0	0	1
2783673	Synechococcus phage S-H38	no rank	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae;Yellowseavirus;Yellowseavirus thirtyeight	0	0	0	1
2731755	Teredinibacter haidensis	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae;Teredinibacter;Teredinibacter haidensis	0	0	0	1
299566	Adhaeribacter	genus	Bacteria;FCB group;Bacteroidota;Cytophagia;Cytophagales;Hymenobacteraceae;Adhaeribacter	0	0	0	1
232080	Fusarium solani species complex	species group	Eukaryota;Fungi;Dikarya;Ascomycota;Pezizomycotina;Opisthokonta;Sordariomycetes;Hypocreomycetidae;Hypocreales;Nectriaceae;Fusarium;Fusarium solani species complex	0	0	0	1
28231	Geobacter	genus	Bacteria;Thermodesulfobacteriota;Desulfuromonadia;Geobacterales;Geobacteraceae;Geobacter	0	0	0	2
2867013	Leisingera sp. M523	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Leisingera;Leisingera sp. M523	0	0	0	1
95485	Burkholderia stabilis	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia;Burkholderia cepacia complex;Burkholderia stabilis	0	0	0	1
2919917	Peteryoungia algae	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Peteryoungia;Peteryoungia algae	0	0	0	2
2979868	Neopusillimonas aromaticivorans	species	Bacteria;Pseudomonadota;Betaproteobacteria;Burkholderiales;Alcaligenaceae;Neopusillimonas;Neopusillimonas aromaticivorans	0	0	0	2
2931382	Pseudomonas abieticivorans	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas abieticivorans	0	0	0	1
2738126	Pseudomonas sp. FP215	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas sp. FP215	0	0	0	1
10683	Takahashivirus PBS1	species	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Takahashivirus;Takahashivirus PBS1	0	0	0	1
1785996	Leptotrichia sp. oral taxon 847	species	Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Leptotrichiaceae;Leptotrichia;Leptotrichia sp. oral taxon 847	0	0	0	1
3075619	Demequina capsici	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Demequinaceae;Demequina;Demequina capsici	0	0	0	1
1735038	Oryzomicrobium terrae	species	Bacteria;Pseudomonadota;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae;Oryzomicrobium;Oryzomicrobium terrae	0	0	0	1
2528037	Eikenella exigua	species	Bacteria;Pseudomonadota;Betaproteobacteria;Neisseriales;Neisseriaceae;Eikenella;Eikenella exigua	0	0	0	1
2930199	Leisingera thetidis	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Rhodobacterales;Roseobacteraceae;Leisingera;Leisingera thetidis	0	0	0	1
2081791	Rhizobium ruizarguesonis	species	Bacteria;Pseudomonadota;Alphaproteobacteria;Hyphomicrobiales;Rhizobiaceae;Rhizobium;Rhizobium ruizarguesonis	0	0	0	1
43	Cystobacter fuscus	species	Bacteria;Myxococcota;Myxococcia;Myxococcales;Cystobacterineae;Archangiaceae;Cystobacter;Cystobacter fuscus	0	0	0	1
2830996	Arthrobacter sp. StoSoilB22	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Micrococcaceae;Arthrobacter;Arthrobacter sp. StoSoilB22	0	0	0	2
1897061	Cryobacterium sp. SO1	species	Bacteria;Terrabacteria group;Actinomycetota;Actinomycetes;Micrococcales;Microbacteriaceae;Cryobacterium;Cryobacterium sp. SO1	0	0	0	2
395922	Coraliomargarita akajimensis	species	Bacteria;PVC group;Verrucomicrobiota;Opitutia;Puniceicoccales;Coraliomargaritaceae;Coraliomargarita;Coraliomargarita akajimensis	0	0	0	1
2571115	Pseudoxanthomonas sp. X-1	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Lysobacterales;Lysobacteraceae;Pseudoxanthomonas;Pseudoxanthomonas sp. X-1	0	0	0	2
29438	Pseudomonas savastanoi	species	Bacteria;Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas;Pseudomonas syringae group;Pseudomonas syringae group genomosp. 2;Pseudomonas savastanoi	0	0	0	1
